TCGA-PANCAN-HiSeq-801x20531,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_133,gene_134,gene_135,gene_136,gene_137,gene_138,gene_139,gene_140,gene_141,gene_142,gene_143,gene_144,gene_145,gene_146,gene_147,gene_148,gene_149,gene_150,gene_151,gene_152,gene_153,gene_154,gene_155,gene_156,gene_157,gene_158,gene_159,gene_160,gene_161,gene_162,gene_163,gene_164,gene_165,gene_166,gene_167,gene_168,gene_169,gene_170,gene_171,gene_172,gene_173,gene_174,gene_175,gene_176,gene_177,gene_178,gene_179,gene_180,gene_181,gene_182,gene_183,gene_184,gene_185,gene_186,gene_187,gene_188,gene_189,gene_190,gene_191,gene_192,gene_193,gene_194,gene_195,gene_196,gene_197,gene_198,gene_199,gene_200,Class
sample_55,0,2.35038409,3.249369488,6.293149737,10.56177481,0,8.414148221,1.555767083,0,0,0,1.706287412,3.282350839,0,0,0,0,0,1.706287412,6.679761574,5.030530308,0,8.250720031,0,0,0.719490131,5.072723231,9.500979273,1.706287412,5.736729334,0.978122395,2.286792455,5.167137107,10.04390221,11.94261347,8.669161445,0,0,9.677677364,4.280117466,11.05663772,0,0,0,0.404140166,6.178947636,9.079295434,10.28728528,11.90190017,1.555767083,8.616644408,10.2460161,12.21991872,9.654134757,7.834704896,4.231286473,11.82401997,6.266737825,5.65725413,3.800371893,6.018329278,3.897472787,8.741780435,4.911595719,9.536556123,9.89460104,9.911165753,7.88884673,10.07537218,2.548362638,9.474997712,1.197362184,1.555767083,8.741780435,0,0.978122395,0.978122395,0,9.665207988,9.486748558,9.382284656,8.013339425,8.211917489,4.017530012,4.562651511,0,10.41130972,4.502190552,6.437582309,7.814127396,9.303276173,2.548362638,5.349336967,6.241931684,0,5.166619048,11.48930108,4.350398235,10.08613623,8.528458018,10.90117614,10.92103756,10.87459719,10.43812648,6.720127949,2.699618258,4.017530012,2.379343707,2.625971791,8.904411841,11.21218021,1.387693396,11.47986109,7.307902059,9.369649688,12.48034087,7.861024853,4.896015067,10.19200918,9.630791315,9.544728793,9.936615857,5.729362429,7.379681604,10.96357527,9.741731569,3.329511134,4.798817812,10.55279396,10.47889093,9.772456444,6.308178823,5.314598651,1.197362184,6.223322145,1.706287412,10.60853206,9.762287351,8.93903847,7.869032386,10.60643297,9.940893495,11.9129492,6.922102681,8.916046638,8.524663159,8.627311353,10.36784062,1.387693396,9.101542404,9.140908995,9.380186137,13.27002224,7.463998382,4.896015067,10.26015507,8.034749451,10.80980831,10.14970902,11.09360903,7.505660728,9.529030292,10.01714246,7.412908518,0,9.247581035,6.337313262,5.53180251,0.719490131,0,7.832662202,9.376683254,7.563516624,1.842576631,3.37517848,7.88884673,11.34810846,4.542778069,10.90239773,11.95655403,0.404140166,7.765654082,9.409976382,12.11744181,4.831948158,0.404140166,10.42665264,9.545352576,8.085398098,8.087112733,3.928436652,8.931414181,9.414112272,9.301800249,10.30435132,5.127121478,9.174391437,4.764908736,10.26243551,9.431075494,8.836653194,BRCA
sample_56,0,1.252355101,2.408059648,6.945162879,9.947433851,0,7.489687429,0.416515504,0,0,0,0.416515504,2.120020096,0,0,0,0,0,0.416515504,10.24191167,3.064089565,5.120932485,8.070174625,0,0,0,0.739329676,8.583315987,6.640049671,6.373785654,0,0,5.515154191,0,13.00148385,6.928690097,0,0,9.316505556,0,10.97480891,0,0,0,0,3.705889458,10.90927808,10.00636816,11.17269002,0.416515504,8.465154147,9.006830969,10.83377561,9.721818647,8.109167254,5.936543719,10.035184,6.524793993,11.31215121,2.00442948,6.071616814,8.816462112,0.416515504,5.351532928,8.940504475,10.67655656,11.5214385,3.064089565,6.751798433,4.351388048,8.30814332,4.278616718,4.22797976,8.983170337,0.416515504,5.175664313,4.25352039,0.416515504,8.913493825,9.511044967,9.509058426,7.578229264,8.616912688,8.715546791,0.739329676,10.38491323,9.603947114,2.120020096,7.432132626,5.967740407,10.2726881,2.227032491,4.035289588,6.253752956,9.516988228,7.162371186,8.062968951,2.120020096,11.11920701,8.927730563,10.43426334,10.61784393,10.12742693,10.00166152,10.93318164,5.570563115,1.588900488,0,0.739329676,8.344251517,9.378034692,7.637653714,13.20909691,8.560478052,8.147138768,11.08160327,8.752962625,4.175500649,11.95912895,8.446061817,9.914790226,9.220211435,7.345715709,7.785046985,10.42796228,10.46088588,4.959909226,7.103896235,10.96927859,10.19654066,11.41299317,6.76517668,5.60072766,1.588900488,2.589883307,1.225768496,11.22607496,8.953285613,8.055727108,4.830123463,10.15225949,9.725284449,11.29053153,10.41846405,9.36710674,8.123091926,8.661717539,9.212907309,0,9.261709449,10.79625056,8.295902065,12.41798961,6.71550904,4.303283937,9.869566084,8.879488292,11.34017279,7.343638777,11.46823201,7.43492841,9.57828022,9.284342929,4.508143381,0.416515504,8.864907312,2.589883307,0.739329676,0,0,7.221799764,7.671208439,0,0,7.06835911,9.779584763,10.45229273,1.225768496,11.94511458,11.99872087,4.278616718,5.639990363,8.678314917,11.98462851,5.447050155,0.416515504,9.062629036,9.791076585,8.915783793,8.986982552,1.418729677,8.994576896,8.063168547,7.704000442,10.55969256,11.607825,8.339787663,1.741100199,10.40641762,10.50773519,11.52602968,BRCA
sample_57,0,3.667699148,3.083179322,7.997292408,9.516885829,0,7.925423887,0.732486293,0,0,0,0,3.762157436,0,0,0,0,0,0,10.17816685,2.797718584,5.718145137,7.065636932,0,0,0,1.215989154,9.595471958,1.215989154,4.948568144,7.998150362,0.732486293,6.708035453,0,13.03501384,8.126627045,0,0,9.634415389,0,9.675840625,0,0,0,0,7.258726194,10.10032068,9.391772015,11.3559787,0,9.134254316,9.08240189,12.26748605,9.461111053,8.016691308,5.838603905,11.1353181,5.716875694,10.81873395,3.159919762,6.377068206,0.732486293,2.312926508,0.732486293,9.726262444,10.33637266,6.268112461,1.866274992,7.815338461,4.335075875,8.376793933,2.797718584,2.797718584,9.688617494,1.866274992,9.704718103,4.911945589,1.215989154,8.516015147,9.616291525,9.364524283,7.480975953,9.672336939,2.312926508,0.732486293,0.732486293,10.9202263,9.282615868,11.25573086,10.00695716,9.463816561,6.386907491,5.603682717,8.341923499,1.866274992,6.774576239,9.271848162,4.47037417,9.629604334,8.582473208,10.86500633,10.79690756,10.61110781,10.01711462,9.089426646,4.47037417,3.159919762,1.866274992,1.215989154,9.265661925,10.34447346,0.732486293,10.56018951,9.135968307,7.155405192,11.27009672,8.80575032,3.048985941,11.46194492,8.775583945,8.294078488,8.816375708,8.324167042,6.665989601,10.50477927,9.665302159,5.821830095,7.789690132,11.41832701,9.771753554,11.10920383,7.52537203,7.029574357,6.665989601,11.24790378,0,11.86590335,9.791271982,8.564942087,7.246208544,10.32227746,10.94318878,11.01642528,9.064688882,9.470559234,8.367838433,8.186817459,9.898147876,0,9.448874115,9.339698601,9.556714876,12.22704429,9.110295375,7.700751806,10.19209551,9.33527422,9.872925695,9.509953104,10.32600246,7.691548123,10.35761798,9.05933094,7.331624611,3.359071312,8.963179312,2.312926508,1.866274992,0,0,6.783260196,8.621766182,12.22983423,0,5.522965937,7.840538766,10.31180507,7.029574357,11.2526063,12.35770594,0,7.73699039,10.32376411,11.47815784,9.491418219,0,9.518149551,7.181937386,7.148690111,5.871577553,0,10.4668514,9.553999759,9.979796718,11.03017742,7.649385529,8.385383579,3.262929205,11.1642973,9.491921222,10.28986904,COAD
sample_58,0,1.985791854,3.640030866,6.262604163,9.141946181,0,6.901566858,0,0,0,0,0,3.379815009,0,0,0,0,0,8.746319485,8.597728555,2.981889177,0,9.084760563,0,0,0.702480243,0,9.387360387,4.929923523,7.614481645,6.608856543,1.527020276,5.890587745,0.702480243,15.07938478,11.31752567,2.252112845,0,9.412811158,6.116343961,8.957650568,1.527020276,0,0.702480243,0.702480243,5.384536841,9.091411584,9.376509623,11.76953209,0,8.966724615,9.837575901,11.85849393,9.926748156,7.660787463,8.235889775,10.42497456,7.81920194,8.297590377,4.520755381,5.869688837,5.448108044,1.527020276,3.09212285,10.03332664,11.64281437,10.22324153,4.00495076,9.013001573,5.044044333,8.193239504,7.27904407,5.044044333,8.639174269,0,9.683217465,7.319265671,0.702480243,10.4967739,8.668385094,9.01824748,6.479437533,8.090737011,1.811142174,0,0,10.12858726,7.768475482,11.43560255,9.767659763,8.742097185,5.993887173,5.528730707,9.459833222,0,8.775524688,9.193865358,3.09212285,10.17551213,9.622514945,9.913671831,10.32903387,9.91554779,10.20034692,10.11642194,8.478466288,3.194528369,3.290144213,0,9.19540912,8.820255564,1.1728715,10.81082063,8.585999065,8.393742239,10.89402194,8.394899939,5.950643375,10.73320179,7.739125764,9.749901264,8.103953917,9.206174334,8.564648725,9.793099294,10.61527099,9.140344105,10.00281502,10.82885051,9.56034621,10.95684077,6.741642256,11.7494337,5.548202322,13.98963398,1.1728715,10.47987119,9.481516918,9.794404494,7.144800976,10.5424999,12.59525748,8.311898139,10.09918999,9.594694096,11.35494356,8.892494245,9.464913269,10.43285504,10.66627727,9.623663881,10.57904246,13.31061278,7.505104917,7.3305584,9.688711898,9.577349515,11.48695566,7.634252011,9.873716322,9.76246011,9.562740412,8.9521792,3.54399072,2.981889177,2.73239946,4.164858668,2.981889177,0,0,8.294708043,8.918910929,11.2230122,0.702480243,5.340544467,7.176422513,10.18099071,4.869289079,11.18814373,12.79591181,11.15796582,7.524894265,10.21335943,12.24966162,7.437485768,0,9.33764866,8.641441262,7.380296547,6.953614461,3.54399072,10.45945211,9.16942899,8.931940067,10.28619964,7.592098188,8.516034852,0,11.45507545,10.14227302,10.72466732,KIRC
sample_59,0,1.870305531,3.768777164,5.713107401,10.29217206,0,6.845653129,0,0,0,1.826924683,0,3.968063096,0,0,0,0,0,0,7.761045868,2.607744567,4.168906741,7.229251434,0,0,0,2.751142325,8.994118626,5.55028197,7.957752124,0,1.18516881,6.484790677,3.639810978,13.46987072,7.951267228,2.0651242,0,9.255479489,0,9.450646289,0,0,0,2.269541891,4.69157883,10.47952767,9.655945673,11.26308724,0,8.725468513,9.270437837,10.6832666,10.13596574,8.142255149,8.778790085,10.23993261,4.185668359,9.121665607,5.530535871,7.429147263,8.963153297,0,3.968063096,9.410389869,9.795874071,9.494619615,3.908111561,9.128249574,7.687165694,7.995145287,8.528075073,6.61198824,9.010248351,1.826924683,7.380287888,3.711704137,1.18516881,8.788672662,8.586614642,8.968666793,6.90872886,7.928814434,9.953390387,3.968063096,0,8.875872194,1.826924683,7.928814434,5.957601238,9.333041272,2.751142325,4.23529817,6.915819639,8.055108868,7.894472203,8.652034686,6.310047407,10.82373344,8.774599299,10.62278397,10.07509135,9.987278226,9.971802181,10.31615706,8.058560027,1.826924683,2.0651242,0,10.19046671,9.781328564,2.607744567,10.3060275,9.209655621,8.567362909,11.88829043,9.397135527,4.890563427,11.31378436,11.51620725,9.694164586,10.00795231,7.429097036,7.815088642,10.55001563,10.59808973,8.269795261,7.522016504,10.70324608,9.81640291,11.80136482,5.768269031,8.955769038,5.510518919,2.0651242,0,9.973639973,9.201873964,8.785050256,5.768269031,11.29012255,9.910112021,10.93821962,10.28039961,8.392454816,8.522663913,8.674697211,9.508565325,4.760997982,10.07509135,11.16804527,8.454019571,11.60441887,6.057560745,5.092588024,9.952463163,8.403459467,9.596651941,8.501749626,10.70159237,8.21827261,9.069600138,8.881728849,3.968063096,1.826924683,6.737862491,2.881547163,0,0,0,8.545393122,7.566320474,2.881547163,1.18516881,6.685253388,7.827279183,8.302181941,5.490217115,11.68310866,11.84047897,0.710966189,7.609311733,10.26703243,10.96628914,4.329259964,0,9.314082434,9.459810686,8.749195677,9.036734094,1.541415716,7.726749491,8.502255008,8.180764504,10.64188918,7.925038093,10.14086811,1.18516881,10.91175149,10.43508682,9.793804866,BRCA
sample_60,0,1.00568742,2.075087603,6.899985227,9.789378771,0,6.684355902,0,0,0,1.637285644,1.039419183,3.317738201,0,0,0,0,0,0,10.13774686,2.230787107,0,9.945771551,0,0,0,9.579534683,8.825817421,2.058732098,5.114633549,0,0,7.435461914,2.058732098,13.94681492,8.005270849,0.611361264,0,8.628347109,0,10.18429269,0,0,0,4.856403118,7.320475652,10.072079,9.696091214,11.40588603,0,8.199063733,9.783343694,11.36259591,10.5539844,7.647256939,7.862091789,11.26944815,5.720141633,5.971345816,3.068309662,6.780835002,9.492375979,8.938726862,2.523386313,9.457066859,9.63612249,11.62587776,12.55946313,7.51198979,5.646061826,7.267105023,7.426063434,3.594763505,9.47750127,0,4.629164248,3.930548119,1.369103496,9.947831232,9.697926686,9.481767147,7.42118963,8.632188225,2.384491944,0,4.689416584,10.2514114,11.38326148,13.76752239,9.317274669,9.163798089,4.598067392,5.583931206,7.175285063,1.863343811,8.040393843,8.912107914,2.650075209,11.14519979,8.776324456,11.44900416,10.55348531,11.16290738,10.55601741,9.170420843,8.332582632,1.637285644,1.369103496,0,9.577544012,10.95963976,1.637285644,10.48925591,8.569445521,8.430715976,10.44297459,8.11643234,2.874305166,13.11018312,9.832602079,10.42978332,9.80478283,7.385663989,8.296718941,10.29258622,9.935701355,8.264892932,7.770921524,9.816650901,9.491320002,10.96421811,5.720141633,9.817493754,5.983429169,3.156331891,0,11.43036891,9.174378952,8.505942522,8.10541618,10.48181961,10.77037483,11.10877926,6.608364245,8.673796665,7.105122798,9.772939689,10.14852743,4.982167638,10.52275806,8.424082287,8.620630394,12.23418574,5.075434223,5.720141633,10.65092608,8.705234944,10.84345787,9.68892341,11.25456806,7.897645824,9.799665318,8.695993813,2.874305166,0.611361264,5.921974194,3.462889938,0.611361264,0.611361264,0,6.407777611,8.518452522,5.535511788,0,3.979632117,9.178326232,10.08475525,3.594763505,10.41313073,12.53824472,10.45820152,8.388176619,11.04282898,10.90014981,7.859540998,0,10.11644794,8.388176619,8.379057733,7.486746547,2.058732098,9.593398593,8.153937037,10.06853647,11.39617127,8.362960756,7.654836488,2.974566022,11.42400878,9.652296465,12.1130975,LUAD
sample_61,0,2.916075309,3.303342394,5.854806062,9.952739791,0,7.639861613,1.479127064,0,0,0.740193617,1.479127064,2.859432909,0.291014101,0.740193617,0,0,0,1.358565054,9.901073539,3.956614288,4.258315395,8.611721993,0,0,2.859432909,6.379191194,9.033241277,2.121711706,7.026202501,0,4.599407067,5.279099802,0.533064922,12.7926073,8.444112103,0,0.533064922,9.712588903,0,9.197654105,0,0,0.291014101,0.291014101,6.999255919,10.64645071,10.54155162,10.17120182,1.227063306,8.599931434,8.166278594,11.83603062,9.963734202,8.443183925,7.811856314,9.915501481,5.759882858,7.994873845,3.780110586,5.982977608,1.590386443,3.376568225,4.599407067,11.61592385,10.6594608,8.805040891,4.572562297,9.746388353,2.328434383,8.656356928,4.238641666,1.590386443,8.080742926,0,6.223945702,2.903192561,1.082293836,8.354509462,9.534497434,9.08995623,7.931381676,8.680915043,1.227063306,0,0,10.42982516,2.121711706,8.39323599,9.066094574,11.58318151,0.291014101,2.5091891,3.631954046,0,7.99234358,9.20913896,5.975054626,10.05811352,9.404947814,10.32765369,10.2810027,10.36260139,10.1389629,11.46919409,5.829570531,3.551749783,0.740193617,0,10.62924732,9.732432023,1.082293836,10.98021814,8.658750607,8.103193374,10.44447658,8.16963944,0.740193617,13.36121731,9.655366141,10.6578722,9.369318158,9.861071393,8.16963944,10.36029843,9.578174531,10.29518347,8.543372148,10.83721793,9.983007831,10.83527671,4.113850494,7.670252592,1.479127064,2.618238656,0.291014101,10.14325565,8.59681218,8.462510452,10.52610795,10.07045642,10.72321723,10.10891644,11.0786045,9.884796315,9.841174335,9.269937821,9.953534439,9.716809175,9.20913896,9.317708811,9.75536832,11.82261464,6.805344053,7.854269993,10.66939888,8.937220788,12.99128799,7.837665774,10.53026001,7.290378324,9.589098679,8.495043533,4.887764075,2.5091891,7.320953947,4.38469915,0.740193617,1.965396436,0,8.275398221,8.433894184,3.803392379,0.291014101,5.943968197,8.99077905,8.235305829,4.599407067,11.6680606,11.61867915,0.740193617,6.512296428,10.6241466,12.41402715,9.261283983,1.358565054,8.913233507,10.1720399,9.050371092,8.042118989,3.605707664,9.411591489,9.145955066,9.459089348,10.11831819,7.271724464,8.14251555,1.358565054,10.18705509,10.32388793,9.411116894,KIRC
sample_62,0,3.668754533,3.051580921,6.582461165,9.811901257,0,6.932876143,0.747516302,0,0,0,0.421586873,2.524113838,0.421586873,0,0,0,0,0,10.2721282,3.994172381,5.685615029,7.424082287,0,0.747516302,1.013140632,2.019701914,8.189345228,5.221892544,6.771687538,0.421586873,0.421586873,6.929021639,1.755357637,14.52612629,7.686668598,1.013140632,0,9.052217523,0.421586873,9.742135932,0,0,0,5.559623351,5.698121221,10.60644223,10.39941679,10.46462743,0,8.253190383,8.28036249,10.74415268,9.874277497,8.259738557,8.840998166,9.703304921,4.527558326,11.36715808,7.572957861,6.828161878,7.127550743,4.762194651,3.34553831,10.71383326,9.978438766,10.84157221,5.010278567,8.825966843,8.959842589,7.81181137,9.71617126,9.341314218,9.020507757,1.755357637,7.588309875,5.429314674,5.798320152,8.014316234,9.27646177,8.726582619,7.42665054,8.329903948,8.613601635,2.019701914,1.013140632,10.40808556,2.342924474,8.907773976,8.097568661,11.18058675,0.747516302,2.243029231,4.629997675,7.286567002,9.726613271,8.151955191,6.549484356,11.31947456,9.014837859,10.60361707,10.40556697,10.11232221,9.568556598,10.17804233,7.747179252,2.135666197,1.431462503,0.747516302,9.065074102,8.719628395,1.60250439,10.50428272,9.458710091,7.438267897,10.71122816,8.812960225,4.140181499,13.3128546,9.20191806,9.58841295,9.828153942,7.222427844,7.635863199,10.77096941,10.77298256,10.66553134,7.643235697,11.27886176,10.64335116,12.22944673,5.298552016,9.925535154,4.297881045,2.342924474,0.421586873,10.54680766,8.757463351,8.415581225,6.42392771,9.827075896,9.929055677,11.04206973,10.45384677,8.710307085,8.442574484,8.781031791,9.595393631,5.234957264,10.51335256,10.62672203,7.613531653,10.98714319,6.195768848,6.474367898,11.01203086,8.524729753,10.00774213,8.455187465,11.05547903,7.341950177,10.14641593,8.270879295,4.832631825,1.893556369,6.383439918,2.606821212,1.431462503,0,0.421586873,7.165570313,8.066853401,3.34553831,0.421586873,6.972416953,8.8862026,9.700365154,3.392921854,11.4401736,12.00061273,2.606821212,7.092101702,10.47050636,10.61444299,5.719468227,0.421586873,9.001799428,9.071459681,8.68673162,8.233945564,1.893556369,7.575531684,7.936349371,8.828123787,11.01321797,8.439756099,8.916921447,3.963113405,10.52735971,10.39286477,9.826535776,BRCA
sample_63,0,4.418817364,3.555374446,6.468829284,9.777302993,0,6.361089305,0,0,0,0,1.078814748,3.599734353,0,0,0,0,1.078814748,3.599734353,8.541189565,3.460886695,0,9.502111768,0,0,0,4.050754169,9.604610676,4.903086488,4.810617903,0,0,6.742450919,2.939997565,14.42286633,6.105451801,1.078814748,0,9.530597513,0,8.696247737,0,0,0,4.050754169,5.507601211,9.846917926,10.08714456,11.34645279,1.078814748,8.752959281,9.450291616,12.05933094,10.26721975,8.053866164,9.240800871,10.26591973,8.077819791,7.927730563,2.714069636,6.328312301,3.842797855,7.332511026,1.078814748,9.452583081,9.899952006,11.15634858,7.940847993,8.347864934,6.766833648,8.213755534,6.578176419,5.236779598,9.164552493,0,6.455542581,4.732486293,1.078814748,11.09831507,8.443159055,10.22091032,6.290064939,9.023660111,1.078814748,0,3.307253642,11.4296735,2.446097392,13.01525649,11.34398514,9.119099345,3.307253642,5.542449984,8.405796698,1.078814748,8.554055416,8.488547143,4.050754169,10.16608774,8.337983088,10.23561937,10.75992146,10.17027561,10.33463084,8.749420296,6.418500317,0,1.078814748,0,9.032880512,9.170132875,0,10.83826636,9.172917492,10.24622992,11.04074863,8.782595312,1.078814748,12.6353803,8.84674089,11.06492461,9.26708629,7.010332283,6.824602397,10.34039536,8.881184334,8.566807545,7.595712507,10.90757421,10.23694698,11.7158033,6.721933113,9.101678962,9.886451074,6.418500317,0,11.25944905,9.189503375,9.113317628,5.905793731,10.83123598,9.684790691,11.50669932,7.803930902,9.34070913,8.424598822,8.707807747,9.976807535,4.144470629,10.34330788,11.23768202,9.558533599,12.92506851,3.460886695,7.789501041,9.929873827,8.99570215,10.85828412,9.965862188,11.38716649,8.235219653,9.616925549,9.34070913,3.135272179,3.135272179,3.599734353,2.714069636,0,0,0,8.424598822,8.245828384,10.17583644,0,5.103094737,8.337983088,9.350574595,5.397693455,11.55549984,11.19245927,3.842797855,8.587815013,10.92583628,10.88844646,7.010209181,0,10.03745086,10.25281915,9.403666096,6.08195312,2.714069636,9.243452497,8.745462568,9.098755882,10.87754488,9.26186691,9.254003444,2.116697443,10.86001612,10.52418908,11.23967609,LUAD
sample_64,0,2.949310808,4.59787676,7.095460321,9.762425228,0,6.493411967,0,0,0,0,0,3.271604956,0,0.444349024,0,0,0,0,9.035519443,3.375553843,0,5.7361746,0,0,0,3.563341202,9.880859975,6.794662793,2.203890227,0,0.783582374,6.465359066,1.661886385,12.94175374,7.413940973,0,0,9.551152607,0,10.65008239,0,0,0,0,6.599182386,9.931833724,11.22976815,11.53960474,0,9.156204455,9.349736803,12.27972954,9.737647895,8.157882478,8.771845973,10.00354602,5.456983519,11.56524967,0.783582374,6.792972449,3.563341202,1.058108649,1.288594808,9.487301434,11.59263456,11.10276966,2.413756539,8.239355076,3.038155201,7.416991703,7.19702006,3.038155201,9.266842749,1.058108649,7.24583789,3.375553843,1.817623258,10.37262568,9.162638051,9.28363939,6.36841217,8.601440249,1.817623258,0,0,11.11455573,2.203890227,7.944202526,13.92680559,8.181380883,0.444349024,0,3.038155201,4.430345496,7.536736775,7.872730279,2.508251157,9.941392462,9.170788857,10.83920379,10.91042537,10.34783172,10.42480664,10.04847325,6.854344805,1.058108649,0.444349024,0,9.690560268,9.982095175,0,10.71095276,8.418860362,8.762289012,11.16619447,7.516976413,4.250650876,13.92690749,8.821002213,8.026340846,9.137910761,6.397902195,7.723135302,10.12841972,10.57701333,5.774708006,6.255311886,11.57517522,9.43866504,8.755081184,6.199756745,8.777784617,2.834347159,4.076524891,1.058108649,10.51292807,8.666923429,8.235908917,8.06183019,10.87400539,7.879381074,13.33599042,7.799870885,9.231785186,7.185985444,10.48850296,10.04489952,6.213846889,10.16591194,11.81344452,8.961247095,12.5934915,4.864730922,3.947544603,10.04354683,8.96337586,10.61434176,9.372151152,10.83977855,8.204497785,10.284986,8.824449651,5.592576634,2.508251157,8.55791549,2.905524197,0,0,0,7.725598025,8.244511308,2.97335412,0.444349024,7.662782291,10.98831545,7.338780944,8.069600138,10.40652392,13.39766126,0,8.929577986,10.22928749,12.21917457,6.800744624,0,9.865807491,8.174191668,7.395516999,5.592576634,0,8.70981101,9.043265206,8.353539432,11.50840389,6.702726796,9.642537325,2.203890227,10.91931773,10.7711593,7.92933535,PRAD
sample_65,0,3.821934662,3.717605143,7.593099753,10.20596426,0,7.613185376,0,0,0,0,0,1.982363898,0,0,0,0,0,0.882290891,9.138154024,2.787181685,1.896736847,7.445345986,0,0,0,1.425727838,9.685060616,0.507515586,4.31420346,8.779702942,0.882290891,7.245666786,5.758231211,12.56284581,7.420701343,0,0,9.702686976,0,9.553631214,0,0,0,2.26144055,8.05410502,10.47102484,8.439448607,11.73014318,0,9.000991512,8.835361991,11.90083663,9.103143532,8.017014372,6.504733198,10.81891765,9.028276296,9.843745217,1.179447354,5.602943778,0.507515586,5.445746564,2.495157889,8.155632875,10.73717128,4.990001823,2.26144055,6.326724288,2.787181685,7.871357002,2.495157889,1.425727838,9.320455344,1.179447354,7.513506537,3.938793892,0,8.338976997,9.291626579,10.43412778,5.683741362,9.682100959,1.179447354,0,3.171687219,11.79320092,5.653366758,11.6281402,9.958847024,10.00278689,6.097204139,5.665401299,8.650944023,2.26144055,5.591634541,8.83934868,1.982363898,9.879701172,8.311266958,11.3603094,10.97665004,11.57130706,10.48382585,9.388288573,4.225614275,1.819586442,0.882290891,1.179447354,9.197376438,10.57317378,0.507515586,11.46858841,9.531609544,7.017888512,10.29193042,8.470646674,2.495157889,12.4333481,8.952950867,8.400375686,8.203964596,7.536627998,5.487019996,10.95709478,9.523365924,5.009015665,7.351619496,11.57350518,9.50087374,12.22665904,8.558780386,6.504733198,7.966839951,12.07264178,0,12.06499868,9.849031281,7.802186753,7.438342759,9.860854194,11.46514802,10.87699265,7.949721678,8.868273146,8.174790892,8.398572696,9.914311874,0,8.856512679,8.977291373,9.045647736,11.32541228,9.300336543,6.02431303,10.18835394,9.048061768,8.819291368,9.897777403,10.27435486,7.417152089,9.95578647,8.832693845,5.616645878,5.527145422,8.2842041,1.425727838,1.425727838,0,0,5.628989342,9.257248753,10.85909989,0,4.849378827,7.993340366,9.730162714,7.156507856,11.70776462,12.37682811,0,8.20808313,9.284817161,11.83504375,9.283861597,0,9.382239257,7.584947473,7.34040204,5.29896251,0,10.74464046,9.472573063,8.644876536,10.65192171,6.65715693,8.147164213,0.882290891,10.95168541,9.052535447,9.355234355,COAD
